input
648   326   0
1.000000e+000  -1.000000e+000
#Nodes:
 30     -2.225210070610e-001      0.000000000000e+000   9.749280214310e-001  
 31      0.000000000000e+000      0.000000000000e+000   1.000000000000e+000  
 32     -2.412559986115e-001      2.410479933023e-001   9.400489926338e-001  
 33      0.000000000000e+000      2.225210070610e-001   9.749280214310e-001  
 34     -1.000000000000e+000      0.000000000000e+000   0.000000000000e+000  
 35     -9.749280214310e-001      0.000000000000e+000   2.225210070610e-001  
 36     -9.400309920311e-001      2.411050051451e-001   2.412679940462e-001  
 37     -9.749280214310e-001      2.225210070610e-001   0.000000000000e+000  
 38     -7.119539976120e-001      4.365389943123e-001   5.500500202179e-001  
 39     -6.728330254555e-001      3.074670135975e-001   6.728749871254e-001  
 40     -5.469419956207e-001      4.355030059814e-001   7.149760127068e-001  
 41     -8.420400023460e-001      3.830629885197e-001   3.797810077667e-001  
 42     -3.798339962959e-001      8.419039845467e-001   3.833070099354e-001  
 43     -3.797250092030e-001      3.830940127373e-001   8.420519828796e-001  
 44     -1.387159973383e-001      7.001770138741e-001   7.003639936447e-001  
 45     -7.002400159836e-001      1.385869979858e-001   7.003269791603e-001  
 46     -7.003809809685e-001      7.001270055771e-001   1.388870030642e-001  
 47     -9.056029915810e-001      1.730509996414e-001   3.872160017490e-001  
 48     -9.056550264359e-001      3.870339989662e-001   1.731889992952e-001  
 49     -3.873380124569e-001      9.054780006409e-001   1.734209954739e-001  
 50     -1.733160018921e-001      9.055129885674e-001   3.873040080070e-001  
 51     -1.732780039310e-001      3.870689868927e-001   9.056230187416e-001  
 52     -3.872179985046e-001      1.731349974871e-001   9.055860042572e-001  
 53     -6.694819927216e-001     -6.694380044937e-001   3.219420015812e-001  
 54     -5.891739726067e-001     -5.859270095825e-001   5.563849806786e-001  
 55     -7.397230267525e-001     -5.357170104980e-001   4.072070121765e-001  
 56     -5.362229943275e-001     -7.395439743996e-001   4.068650007248e-001  
 57     -7.146250009537e-001     -4.320800006390e-001   5.501080155373e-001  
 58     -5.538319945335e-001     -4.114409983158e-001   7.238699793816e-001  
 59     -6.724550127983e-001     -3.026820123196e-001   6.754170060158e-001  
 60     -9.009690284729e-001     -4.338839948177e-001   0.000000000000e+000  
 61     -7.818310260773e-001     -6.234899759293e-001   0.000000000000e+000  
 62     -8.186749815941e-001     -5.292649865150e-001   2.228240072727e-001  
 63      0.000000000000e+000     -9.009690284729e-001   4.338839948177e-001  
 64      0.000000000000e+000     -7.818310260773e-001   6.234899759293e-001  
 65     -2.227060049772e-001     -8.188130259514e-001   5.291060209274e-001  
 66     -6.234899759293e-001     -7.818310260773e-001   0.000000000000e+000  
 67     -4.338839948177e-001     -9.009690284729e-001   0.000000000000e+000  
 68     -5.289959907532e-001     -8.188490271568e-001   2.228270024061e-001  
 69     -5.289070010185e-001     -2.229229956865e-001   8.188790082932e-001  
 70     -8.186320066452e-001     -2.228949964046e-001   5.293040275574e-001  
 71      0.000000000000e+000     -6.234899759293e-001   7.818310260773e-001  
 72      0.000000000000e+000     -4.338839948177e-001   9.009690284729e-001  
 73     -2.225459963083e-001     -5.292279720306e-001   8.187739849091e-001  
 74     -2.411170005798e-001     -2.411369979382e-001   9.400619864464e-001  
 75      0.000000000000e+000     -2.225210070610e-001   9.749280214310e-001  
 76     -9.749280214310e-001     -2.225210070610e-001   0.000000000000e+000  
 77     -9.399849772453e-001     -2.412489950657e-001   2.413019984961e-001  
 78     -2.225210070610e-001     -9.749280214310e-001   0.000000000000e+000  
 79      0.000000000000e+000     -1.000000000000e+000   0.000000000000e+000  
 80     -2.411250025034e-001     -9.400489926338e-001   2.411780059338e-001  
 81      0.000000000000e+000     -9.749280214310e-001   2.225210070610e-001  
 82     -3.074589967728e-001     -6.728990077972e-001   6.728119850159e-001  
 83     -4.365079998970e-001     -5.500730276108e-001   7.119550108910e-001  
 84     -4.355129897594e-001     -7.149609923363e-001   5.469549894333e-001  
 85     -3.830319941044e-001     -3.798139989376e-001   8.420379757881e-001  
 86     -8.419129848480e-001     -3.832960128784e-001   3.798280060291e-001  
 87     -3.830960094929e-001     -8.420360088348e-001   3.797580003738e-001  
 88     -1.385899931192e-001     -7.002959847450e-001   7.002699971199e-001  
 89     -7.001109719276e-001     -1.388449966908e-001   7.004039883614e-001  
 90     -7.001379728317e-001     -7.003740072250e-001   1.388680040836e-001  
 91     -9.054740071297e-001     -1.733960062265e-001   3.873629868031e-001  
 92     -9.055119752884e-001     -3.872889876366e-001   1.733639985323e-001  
 93     -1.731320023537e-001     -3.871870040894e-001   9.055979847908e-001  
 94     -3.870539963245e-001     -1.732580065727e-001   9.056310057640e-001  
 95     -3.870919942856e-001     -9.056090116501e-001   1.732970029116e-001  
 96     -1.731519997120e-001     -9.056090116501e-001   3.871580064297e-001  
 97      4.313730001450e-001      7.136830091476e-001   5.518820285797e-001  
 98      4.105269908905e-001      5.521209836006e-001   7.256929874420e-001  
 99      5.773980021477e-001      5.772659778595e-001   5.773869752884e-001  
 100      7.138270139694e-001      5.516949892044e-001   4.313740134239e-001  
 101      5.523080229759e-001      7.255269885063e-001   4.105679988861e-001  
 102      5.518000125885e-001      4.312520027161e-001   7.138199806213e-001  
 103      7.256169915199e-001      4.104019999504e-001   5.523130297661e-001  
 104      3.026570081711e-001      6.724770069122e-001   6.754059791565e-001  
 105      6.726899743080e-001      6.752009987831e-001   3.026410043240e-001  
 106      6.752690076828e-001      3.024969995022e-001   6.726859807968e-001  
 107      7.818310260773e-001      6.234899759293e-001   0.000000000000e+000  
 108      8.188040256500e-001      5.290219783783e-001   2.229409962893e-001  
 109      9.009690284729e-001      4.338839948177e-001   0.000000000000e+000  
 110      4.338839948177e-001      9.009690284729e-001   0.000000000000e+000  
 111      5.291829705238e-001      8.187260031700e-001   2.228299975395e-001  
 112      6.234899759293e-001      7.818310260773e-001   0.000000000000e+000  
 113      2.229139953852e-001      8.186290264130e-001   5.292969942093e-001  
 114      2.227919995785e-001      5.289649963379e-001   8.188800215721e-001  
 115      9.009690284729e-001      0.000000000000e+000   4.338839948177e-001  
 116      8.187779784203e-001      2.225860059261e-001   5.292090177536e-001  
 117      7.818310260773e-001      0.000000000000e+000   6.234899759293e-001  
 118      6.234899759293e-001      0.000000000000e+000   7.818310260773e-001  
 119      5.291380286217e-001      2.226579934359e-001   8.188019990921e-001  
 120      4.338839948177e-001      0.000000000000e+000   9.009690284729e-001  
 121      2.225210070610e-001      0.000000000000e+000   9.749280214310e-001  
 122      2.411829978228e-001      2.411140054464e-001   9.400500059128e-001  
 123      9.749280214310e-001      2.225210070610e-001   0.000000000000e+000  
 124      9.400309920311e-001      2.410530000925e-001   2.413190007210e-001  
 125      1.000000000000e+000      0.000000000000e+000   0.000000000000e+000  
 126      2.413219958544e-001      9.399710297585e-001   2.412849962711e-001  
 127      2.225210070610e-001      9.749280214310e-001   0.000000000000e+000  
 128      9.749280214310e-001      0.000000000000e+000   2.225210070610e-001  
 129      3.797490000725e-001      3.830919861794e-001   8.420410156250e-001  
 130      3.832769989967e-001      8.419250249863e-001   3.798179924488e-001  
 131      8.420169949532e-001      3.795979917049e-001   3.832969963551e-001  
 132      7.003149986267e-001      7.002050280571e-001   1.388240009546e-001  
 133      1.388739943504e-001      7.001119852066e-001   7.003980278969e-001  
 134      7.002490162849e-001      1.386920064688e-001   7.002969980240e-001  
 135      3.871720135212e-001      1.731159985065e-001   9.056100249290e-001  
 136      1.731809973717e-001      3.870480060577e-001   9.056500196457e-001  
 137      1.734009981155e-001      9.054830074310e-001   3.873380124569e-001  
 138      3.872739970684e-001      9.055240154266e-001   1.733250021935e-001  
 139      9.055619835854e-001      1.731249988079e-001   3.872799873352e-001  
 140      9.055960178375e-001      3.870719969273e-001   1.734129935503e-001  
 141     -6.696689724922e-001      6.693339943886e-001  -3.217689990997e-001  
 142     -5.893880128860e-001      5.858470201492e-001  -5.562409758568e-001  
 143     -7.399029731750e-001      5.356119871140e-001  -4.070169925690e-001  
 144     -5.364980101585e-001      7.393969893456e-001  -4.067710042000e-001  
 145     -7.148280143738e-001      4.319869875908e-001  -5.499169826508e-001  
 146     -5.540390014648e-001      4.113729894161e-001  -7.237499952316e-001  
 147     -6.726930141449e-001      3.025839924812e-001  -6.752240061760e-001  
 148      0.000000000000e+000      6.234899759293e-001  -7.818310260773e-001  
 149      0.000000000000e+000      4.338839948177e-001  -9.009690284729e-001  
 150     -2.229650020599e-001      5.291600227356e-001  -8.187040090561e-001  
 151     -7.818310260773e-001      0.000000000000e+000  -6.234899759293e-001  
 152     -9.009690284729e-001      0.000000000000e+000  -4.338839948177e-001  
 153     -8.188269734383e-001      2.227600067854e-001  -5.290600061417e-001  
 154     -8.188210129738e-001      5.291320085526e-001  -2.226019948721e-001  
 155     -4.338839948177e-001      0.000000000000e+000  -9.009690284729e-001  
 156     -6.234899759293e-001      0.000000000000e+000  -7.818310260773e-001  
 157     -5.291960239410e-001      2.228530049324e-001  -8.187109827995e-001  
 158      0.000000000000e+000      9.009690284729e-001  -4.338839948177e-001  
 159      0.000000000000e+000      7.818310260773e-001  -6.234899759293e-001  
 160     -2.229170054197e-001      8.187689781189e-001  -5.290849804878e-001  
 161     -5.291799902916e-001      8.187479972839e-001  -2.227630019188e-001  
 162      0.000000000000e+000      2.225210070610e-001  -9.749280214310e-001  
 163      0.000000000000e+000      0.000000000000e+000  -1.000000000000e+000  
 164     -2.413450032473e-001      2.412389963865e-001  -9.399769902229e-001  
 165     -2.225210070610e-001      0.000000000000e+000  -9.749280214310e-001  
 166      0.000000000000e+000      9.749280214310e-001  -2.225210070610e-001  
 167     -2.413280010223e-001      9.399999976158e-001  -2.411659955978e-001  
 168     -9.400609731674e-001      2.411579936743e-001  -2.410989999771e-001  
 169     -9.749280214310e-001      0.000000000000e+000  -2.225210070610e-001  
 170     -4.365220069885e-001      7.141469717026e-001  -5.472130179405e-001  
 171     -4.360060095787e-001      5.498859882355e-001  -7.124069929123e-001  
 172     -3.077259957790e-001      6.728339791298e-001  -6.727550029755e-001  
 173     -8.420680165291e-001      3.831779956818e-001  -3.796040117741e-001  
 174     -3.832849860191e-001      8.419880270958e-001  -3.796739876270e-001  
 175     -3.833450078964e-001      3.797880113125e-001  -8.419070243835e-001  
 176     -7.003139853477e-001      1.387339979410e-001  -7.002239823341e-001  
 177     -7.003009915352e-001      7.002559900284e-001  -1.386380046606e-001  
 178     -1.388929933310e-001      7.002949714661e-001  -7.002109885216e-001  
 179     -9.056169986725e-001      1.732289940119e-001  -3.871040046215e-001  
 180     -9.056289792061e-001      3.871459960938e-001  -1.730729937553e-001  
 181     -1.733449995518e-001      9.055759906769e-001  -3.871479928493e-001  
 182     -3.872709870338e-001      9.055609703064e-001  -1.731459945440e-001  
 183     -1.734959930182e-001      3.872480094433e-001  -9.055020213127e-001  
 184     -3.873060047626e-001      1.733269989491e-001  -9.055100083351e-001  
 185      6.694650053978e-001      3.218489885330e-001  -6.694999933243e-001  
 186      5.357519984245e-001      4.070949852467e-001  -7.397599816322e-001  
 187      5.859389901161e-001      5.563259720802e-001  -5.892170071602e-001  
 188      7.395650148392e-001      4.068070054054e-001  -5.362380146980e-001  
 189      4.321239888668e-001      5.499830245972e-001  -7.146940231323e-001  
 190      4.114339947701e-001      7.237700223923e-001  -5.539659857750e-001  
 191      3.026750087738e-001      6.752600073814e-001  -6.726160049438e-001  
 192      5.291829705238e-001      8.187379837036e-001  -2.227890044451e-001  
 193      4.338839948177e-001      0.000000000000e+000  -9.009690284729e-001  
 194      5.292999744415e-001      2.227119952440e-001  -8.186820149422e-001  
 195      6.234899759293e-001      0.000000000000e+000  -7.818310260773e-001  
 196      8.188359737396e-001      5.290849804878e-001  -2.226649969816e-001  
 197      2.229849994183e-001      5.291029810905e-001  -8.187360167503e-001  
 198      7.818310260773e-001      0.000000000000e+000  -6.234899759293e-001  
 199      8.188750147820e-001      2.227549999952e-001  -5.289890170097e-001  
 200      9.009690284729e-001      0.000000000000e+000  -4.338839948177e-001  
 201      2.228579968214e-001      8.187639713287e-001  -5.291150212288e-001  
 202      9.400879740715e-001      2.410970032215e-001  -2.410549968481e-001  
 203      2.413830012083e-001      2.411870062351e-001  -9.399809837341e-001  
 204      2.225210070610e-001      0.000000000000e+000  -9.749280214310e-001  
 205      2.413640022278e-001      9.400179982185e-001  -2.410580068827e-001  
 206      9.749280214310e-001      0.000000000000e+000  -2.225210070610e-001  
 207      5.500680208206e-001      7.119169831276e-001  -4.365780055523e-001  
 208      7.149770259857e-001      5.469200015068e-001  -4.355309903622e-001  
 209      6.729000210762e-001      6.727949976921e-001  -3.074949979782e-001  
 210      8.420649766922e-001      3.797059953213e-001  -3.830850124359e-001  
 211      3.833479881287e-001      3.796960115433e-001  -8.419470191002e-001  
 212      3.798089921474e-001      8.419880270958e-001  -3.831489980221e-001  
 213      7.003430128098e-001      7.002189755440e-001  -1.386110037565e-001  
 214      1.388159990311e-001      7.002810239792e-001  -7.002400159836e-001  
 215      7.004190087318e-001      1.387349963188e-001  -7.001190185547e-001  
 216      3.873600065708e-001      1.731940060854e-001  -9.055119752884e-001  
 217      1.733590066433e-001      3.871690034866e-001  -9.055629968643e-001  
 218      9.056299924850e-001      3.871159851551e-001  -1.731359958649e-001  
 219      1.733510047197e-001      9.055950045586e-001  -3.871000111103e-001  
 220      9.056439995766e-001      1.732050031424e-001  -3.870509862900e-001  
 221      3.873220086098e-001      9.055330157280e-001  -1.731799989939e-001  
 222     -5.517780184746e-001     -4.314680099487e-001  -7.137060165405e-001  
 223     -5.772699713707e-001     -5.774989724159e-001  -5.772830247879e-001  
 224     -7.256079912186e-001     -4.106470048428e-001  -5.521420240402e-001  
 225     -4.312100112438e-001     -7.139099836349e-001  -5.517160296440e-001  
 226     -4.104410111904e-001     -5.523729920387e-001  -7.255499958992e-001  
 227     -7.137150168419e-001     -5.519229769707e-001  -4.312689900398e-001  
 228     -5.521680116653e-001     -7.257230281830e-001  -4.104120135307e-001  
 229     -6.753240227699e-001     -3.027729988098e-001  -6.725069880486e-001  
 230     -3.024770021439e-001     -6.727370023727e-001  -6.752279996872e-001  
 231     -6.725739836693e-001     -6.753770112991e-001  -3.025059998035e-001  
 232     -8.188229799271e-001     -2.229460030794e-001  -5.289850234985e-001  
 233      0.000000000000e+000     -7.818310260773e-001  -6.234899759293e-001  
 234      0.000000000000e+000     -9.009690284729e-001  -4.338839948177e-001  
 235     -2.226829975843e-001     -8.188539743423e-001  -5.290470123291e-001  
 236      0.000000000000e+000     -4.338839948177e-001  -9.009690284729e-001  
 237      0.000000000000e+000     -6.234899759293e-001  -7.818310260773e-001  
 238     -2.227330058813e-001     -5.292159914970e-001  -8.187350034714e-001  
 239     -5.292170047760e-001     -2.230030000210e-001  -8.186579942703e-001  
 240     -8.187199831009e-001     -5.292760133743e-001  -2.226369976997e-001  
 241     -5.290520191193e-001     -8.188570141792e-001  -2.226620018482e-001  
 242     -9.399979710579e-001     -2.413070052862e-001  -2.411919981241e-001  
 243      0.000000000000e+000     -9.749280214310e-001  -2.225210070610e-001  
 244     -2.410800009966e-001     -9.400770068169e-001  -2.411119937897e-001  
 245     -2.411510050297e-001     -2.413839995861e-001  -9.399889707565e-001  
 246      0.000000000000e+000     -2.225210070610e-001  -9.749280214310e-001  
 247     -8.419629931450e-001     -3.798989951611e-001  -3.831140100956e-001  
 248     -3.830910027027e-001     -8.421000242233e-001  -3.796179890633e-001  
 249     -3.797029852867e-001     -3.833439946175e-001  -8.419489860535e-001  
 250     -7.003039717674e-001     -1.389909982681e-001  -7.001829743385e-001  
 251     -1.386069953442e-001     -7.003579735756e-001  -7.002040147781e-001  
 252     -7.001839876175e-001     -7.003669738770e-001  -1.386680006981e-001  
 253     -9.055510163307e-001     -3.872939944267e-001  -1.731510013342e-001  
 254     -3.872359991074e-001     -1.734669953585e-001  -9.055150151253e-001  
 255     -9.055870175362e-001     -1.733649969101e-001  -3.871139883995e-001  
 256     -1.731519997120e-001     -9.056320190430e-001  -3.870989978313e-001  
 257     -1.731390058994e-001     -3.873150050640e-001  -9.055439829826e-001  
 258     -3.870719969273e-001     -9.056519865990e-001  -1.731079965830e-001  
 259      3.217479884624e-001     -6.695550084114e-001   6.694579720497e-001  
 260      4.070079922676e-001     -7.398160099983e-001   5.357390046120e-001  
 261      5.562360286713e-001     -5.892869830132e-001   5.859540104866e-001  
 262      4.067330062389e-001     -5.363180041313e-001   7.395480275154e-001  
 263      5.499299764633e-001     -7.147439718246e-001   4.321089982986e-001  
 264      7.237480282784e-001     -5.539919734001e-001   4.114390015602e-001  
 265      6.752430200577e-001     -6.726189851761e-001   3.027049899101e-001  
 266      5.290279984474e-001     -2.228630036116e-001   8.188170194626e-001  
 267      2.226539999247e-001     -5.290619730949e-001   8.188520073891e-001  
 268      2.226250022650e-001     -8.187260031700e-001   5.292720198631e-001  
 269      8.187130093575e-001     -2.227949947119e-001   5.292230248451e-001  
 270      9.009690284729e-001     -4.338839948177e-001   0.000000000000e+000  
 271      8.187479972839e-001     -5.291150212288e-001   2.229170054197e-001  
 272      7.818310260773e-001     -6.234899759293e-001   0.000000000000e+000  
 273      6.234899759293e-001     -7.818310260773e-001   0.000000000000e+000  
 274      5.290979743004e-001     -8.187549710274e-001   2.229290008545e-001  
 275      4.338839948177e-001     -9.009690284729e-001   0.000000000000e+000  
 276      2.225210070610e-001     -9.749280214310e-001   0.000000000000e+000  
 277      2.411659955978e-001     -9.400280117989e-001   2.412189990282e-001  
 278      9.399729967117e-001     -2.412319928408e-001   2.413669973612e-001  
 279      9.749280214310e-001     -2.225210070610e-001   0.000000000000e+000  
 280      2.409819960594e-001     -2.412749975920e-001   9.400609731674e-001  
 281      7.118549942970e-001     -4.366700053215e-001   5.500739812851e-001  
 282      5.468450188637e-001     -4.356150031090e-001   7.149829864502e-001  
 283      6.727480292320e-001     -3.076080083847e-001   6.728950142860e-001  
 284      8.419510126114e-001     -3.831999897957e-001   3.798429965973e-001  
 285      3.796310126781e-001     -8.420000076294e-001   3.832980096340e-001  
 286      3.795999884605e-001     -3.832120001316e-001   8.420529961586e-001  
 287      7.002099752426e-001     -7.002999782562e-001   1.388709992170e-001  
 288      7.001879811287e-001     -1.387560069561e-001   7.003449797630e-001  
 289      1.386200040579e-001     -7.001950144768e-001   7.003650069237e-001  
 290      1.731279939413e-001     -9.055730104446e-001   3.872520029545e-001  
 291      3.871819972992e-001     -9.055629968643e-001   1.733350008726e-001  
 292      9.055349826813e-001     -1.731960028410e-001   3.873099982738e-001  
 293      9.055699706078e-001     -3.871839940548e-001   1.732980012894e-001  
 294      3.870320022106e-001     -1.733379960060e-001   9.056249856949e-001  
 295      1.730639934540e-001     -3.871909976006e-001   9.056100249290e-001  
 296      5.859490036964e-001     -5.563009977341e-001  -5.892310142517e-001  
 297      6.694610118866e-001     -3.218330144882e-001  -6.695119738579e-001  
 298      7.394999861717e-001     -4.068050086498e-001  -5.363309979439e-001  
 299      5.357429981232e-001     -4.071440100670e-001  -7.397379875183e-001  
 300      4.321030080318e-001     -5.500429868698e-001  -7.146599888802e-001  
 301      4.114429950714e-001     -7.238559722900e-001  -5.538480281830e-001  
 302      3.027029931545e-001     -6.753349900246e-001  -6.725270152092e-001  
 303      2.229350060225e-001     -8.188189864159e-001  -5.289959907532e-001  
 304      5.292599797249e-001     -2.228350043297e-001  -8.186780214310e-001  
 305      2.229380011559e-001     -5.292230248451e-001  -8.186720013618e-001  
 306      8.188220262527e-001     -5.290889739990e-001  -2.226990014315e-001  
 307      5.292320251465e-001     -8.187419772148e-001  -2.226610034704e-001  
 308      8.188779950142e-001     -2.226999998093e-001  -5.290020108223e-001  
 309      2.413900047541e-001     -2.412260025740e-001  -9.399690032005e-001  
 310      2.413849979639e-001     -9.399979710579e-001  -2.411179989576e-001  
 311      9.400659799576e-001     -2.411620020866e-001  -2.410739958286e-001  
 312      7.142320275307e-001     -5.472440123558e-001  -4.363450109959e-001  
 313      5.499569773674e-001     -7.124609947205e-001  -4.358280003071e-001  
 314      6.728910207748e-001     -6.727870106697e-001  -3.075329959393e-001  
 315      3.798759877682e-001     -8.419770002365e-001  -3.831070065498e-001  
 316      8.420699834824e-001     -3.796789944172e-001  -3.830949962139e-001  
 317      3.833349943161e-001     -3.797810077667e-001  -8.419169783592e-001  
 318      1.388889998198e-001     -7.003210186958e-001  -7.001860141754e-001  
 319      7.004020214081e-001     -1.386969983578e-001  -7.001429796219e-001  
 320      7.003239989281e-001     -7.002230286598e-001  -1.386869996786e-001  
 321      9.056130051613e-001     -3.871490061283e-001  -1.731400042772e-001  
 322      9.056529998779e-001     -1.731709986925e-001  -3.870410025120e-001  
 323      3.873229920864e-001     -9.055399894714e-001  -1.731420010328e-001  
 324      1.733839958906e-001     -9.056029915810e-001  -3.870689868927e-001  
 325      1.734859943390e-001     -3.872649967670e-001  -9.054989814758e-001  
 326      3.873659968376e-001     -1.733389943838e-001  -9.054840207100e-001  
#Elements:
 1     3    2     1  1   1.000000000000e+000 
 2     4    1     2  1   1.000000000000e+000 
 3     6    5     1  1   1.000000000000e+000 
 4     6    7     5  1   1.000000000000e+000 
 5     10    9     8  1   1.000000000000e+000 
 6     13    12     11  1   1.000000000000e+000 
 7     16    15     14  1   1.000000000000e+000 
 8     19    18     17  1   1.000000000000e+000 
 9     22    21     20  1   1.000000000000e+000 
 10     25    24     23  1   1.000000000000e+000 
 11     28    27     26  1   1.000000000000e+000 
 12     28    29     27  1   1.000000000000e+000 
 13     32    31     30  1   1.000000000000e+000 
 14     32    33     31  1   1.000000000000e+000 
 15     36    35     34  1   1.000000000000e+000 
 16     36    34     37  1   1.000000000000e+000 
 17     40    39     38  1   1.000000000000e+000 
 18     40    38     1  1   1.000000000000e+000 
 19     38    39     10  1   1.000000000000e+000 
 20     38    10     41  1   1.000000000000e+000 
 21     5    7     22  1   1.000000000000e+000 
 22     5    22     42  1   1.000000000000e+000 
 23     40    16     39  1   1.000000000000e+000 
 24     40    43     16  1   1.000000000000e+000 
 25     6    1     38  1   1.000000000000e+000 
 26     3    1     5  1   1.000000000000e+000 
 27     4    40     1  1   1.000000000000e+000 
 28     44    13     11  1   1.000000000000e+000 
 29     45    9     10  1   1.000000000000e+000 
 30     45    16     14  1   1.000000000000e+000 
 31     46    19     17  1   1.000000000000e+000 
 32     44    24     25  1   1.000000000000e+000 
 33     46    21     22  1   1.000000000000e+000 
 34     44    2     13  1   1.000000000000e+000 
 35     45    10     39  1   1.000000000000e+000 
 36     45    39     16  1   1.000000000000e+000 
 37     44    25     2  1   1.000000000000e+000 
 38     46    22     7  1   1.000000000000e+000 
 39     46    7     19  1   1.000000000000e+000 
 40     47    41     10  1   1.000000000000e+000 
 41     48    19     41  1   1.000000000000e+000 
 42     49    42     22  1   1.000000000000e+000 
 43     50    13     42  1   1.000000000000e+000 
 44     51    43     25  1   1.000000000000e+000 
 45     52    16     43  1   1.000000000000e+000 
 46     48    41     36  1   1.000000000000e+000 
 47     47    36     41  1   1.000000000000e+000 
 48     50    42     28  1   1.000000000000e+000 
 49     49    28     42  1   1.000000000000e+000 
 50     52    43     32  1   1.000000000000e+000 
 51     51    32     43  1   1.000000000000e+000 
 52     44    11     24  1   1.000000000000e+000 
 53     46    17     21  1   1.000000000000e+000 
 54     45    14     9  1   1.000000000000e+000 
 55     4    25     43  1   1.000000000000e+000 
 56     4    2     25  1   1.000000000000e+000 
 57     3    13     2  1   1.000000000000e+000 
 58     3    42     13  1   1.000000000000e+000 
 59     6    19     7  1   1.000000000000e+000 
 60     6    41     19  1   1.000000000000e+000 
 61     49    20     29  1   1.000000000000e+000 
 62     48    37     18  1   1.000000000000e+000 
 63     51    23     33  1   1.000000000000e+000 
 64     52    30     15  1   1.000000000000e+000 
 65     50    26     12  1   1.000000000000e+000 
 66     47    8     35  1   1.000000000000e+000 
 67     49    29     28  1   1.000000000000e+000 
 68     51    33     32  1   1.000000000000e+000 
 69     50    28     26  1   1.000000000000e+000 
 70     52    32     30  1   1.000000000000e+000 
 71     48    36     37  1   1.000000000000e+000 
 72     47    35     36  1   1.000000000000e+000 
 73     49    22     20  1   1.000000000000e+000 
 74     47    10     8  1   1.000000000000e+000 
 75     51    25     23  1   1.000000000000e+000 
 76     52    15     16  1   1.000000000000e+000 
 77     48    18     19  1   1.000000000000e+000 
 78     50    12     13  1   1.000000000000e+000 
 79     4    43     40  1   1.000000000000e+000 
 80     3    5     42  1   1.000000000000e+000 
 81     6    38     41  1   1.000000000000e+000 
 82     55    54     53  1   1.000000000000e+000 
 83     56    53     54  1   1.000000000000e+000 
 84     58    54     57  1   1.000000000000e+000 
 85     58    57     59  1   1.000000000000e+000 
 86     62    61     60  1   1.000000000000e+000 
 87     65    64     63  1   1.000000000000e+000 
 88     68    67     66  1   1.000000000000e+000 
 89     69    14     15  1   1.000000000000e+000 
 90     70    8     9  1   1.000000000000e+000 
 91     73    72     71  1   1.000000000000e+000 
 92     74    30     31  1   1.000000000000e+000 
 93     74    31     75  1   1.000000000000e+000 
 94     77    76     34  1   1.000000000000e+000 
 95     77    34     35  1   1.000000000000e+000 
 96     80    79     78  1   1.000000000000e+000 
 97     80    81     79  1   1.000000000000e+000 
 98     84    83     82  1   1.000000000000e+000 
 99     84    54     83  1   1.000000000000e+000 
 100     83    73     82  1   1.000000000000e+000 
 101     83    85     73  1   1.000000000000e+000 
 102     57    70     59  1   1.000000000000e+000 
 103     57    86     70  1   1.000000000000e+000 
 104     84    82     65  1   1.000000000000e+000 
 105     84    65     87  1   1.000000000000e+000 
 106     58    83     54  1   1.000000000000e+000 
 107     55    57     54  1   1.000000000000e+000 
 108     56    54     84  1   1.000000000000e+000 
 109     88    64     65  1   1.000000000000e+000 
